PMID,ENTREZ,GO,BTO,score
22789785,2520,GO:0005783,BTO:0000093,0.414699559582
26773495,4217,GO:0005829,BTO:0000599,0.414593865793
20961856,3065,GO:0005634,BTO:0000793,0.414589113263
26376806,3065,GO:0005634,BTO:0000793,0.414589113263
21170507,2194,GO:0031982,BTO:0001061,0.41450331422
18812969,3688,GO:0005737,BTO:0000567,0.414499536624
10797569,3688,GO:0005737,BTO:0000567,0.414499536624
23091627,27161,GO:0005737,BTO:0000599,0.414456516062
11368525,2244,GO:0005737,BTO:0000599,0.414456516062
20565132,3297,GO:0005737,BTO:0000599,0.414456516062
26423802,468,GO:0005739,BTO:0000567,0.414360994362
23582047,468,GO:0005739,BTO:0000567,0.414360994362
16927822,5925,GO:0005886,BTO:0000195,0.414292813757
16557452,5925,GO:0005886,BTO:0000195,0.414292813757
16959469,7020,GO:0005634,BTO:0000599,0.414257856251
11298758,7020,GO:0005634,BTO:0000599,0.414257856251
18310298,7020,GO:0005634,BTO:0000599,0.414257856251
14963038,6774,GO:0005925,BTO:0000017,0.414229785955
17990315,2056,GO:0005737,BTO:0000793,0.414224261519
16525640,4318,GO:0031982,BTO:0001061,0.41421606286
24925287,4318,GO:0031982,BTO:0001061,0.41421606286
18583474,3479,GO:0005737,BTO:0000567,0.414125362367
23335048,3479,GO:0005737,BTO:0000567,0.414125362367
8194523,3479,GO:0005737,BTO:0000567,0.414125362367
19448744,2746,GO:0005783,BTO:0000007,0.414091403344
21458563,3569,GO:0031982,BTO:0000007,0.414046432005
18434187,3569,GO:0031982,BTO:0000007,0.414046432005
23831394,3569,GO:0031982,BTO:0000007,0.414046432005
18544567,5728,GO:0031982,BTO:0000195,0.414041687258
22543585,5728,GO:0031982,BTO:0000195,0.414041687258
16212410,3856,GO:0005634,BTO:0000093,0.413981988455
16459337,3856,GO:0005634,BTO:0000093,0.413981988455
17088265,3856,GO:0005634,BTO:0000093,0.413981988455
25522274,675,GO:0005634,BTO:0001938,0.413963902087
21569548,7295,GO:0005739,BTO:0000599,0.413933486318
18157160,7295,GO:0005739,BTO:0000599,0.413933486318
15182369,6868,GO:0005886,BTO:0000793,0.413887155562
26054340,6868,GO:0005737,BTO:0000007,0.413738666052
19018768,405,GO:0005634,BTO:0000007,0.413726148544
14645546,405,GO:0005634,BTO:0000007,0.413726148544
23567972,405,GO:0005634,BTO:0000007,0.413726148544
19424579,6648,GO:0005829,BTO:0001061,0.413724171446
16884889,3315,GO:0005783,BTO:0000793,0.413605934404
26402860,5460,GO:0005886,BTO:0000017,0.41358861233
10951239,3552,GO:0005886,BTO:0000017,0.41358861233
16364618,5578,GO:0005737,BTO:0000018,0.413500854594
9806743,5578,GO:0005737,BTO:0000018,0.413500854594
27908383,7157,GO:0005739,BTO:0000007,0.413446625021
25292320,7157,GO:0005739,BTO:0000007,0.413446625021
27314649,7157,GO:0005739,BTO:0000007,0.413446625021
26453893,7157,GO:0005739,BTO:0000007,0.413446625021
25581503,7157,GO:0005739,BTO:0000007,0.413446625021
24886575,7157,GO:0005739,BTO:0000007,0.413446625021
25893292,4088,GO:0005886,BTO:0000018,0.413436405369
28006004,4088,GO:0005886,BTO:0000018,0.413436405369
26252009,4609,GO:0005739,BTO:0000093,0.413398484654
22178684,4609,GO:0005739,BTO:0000093,0.413398484654
18996220,4609,GO:0005739,BTO:0000093,0.413398484654
12366696,3856,GO:0005886,BTO:0000552,0.413347873871
26901182,3429,GO:0005737,BTO:0000093,0.413271850993
16512916,3429,GO:0005737,BTO:0000093,0.413271850993
27600429,23411,GO:0005737,BTO:0000093,0.413271850993
22751989,23411,GO:0005737,BTO:0000093,0.413271850993
27415000,7124,GO:0005886,BTO:0000552,0.413225509174
10951239,7124,GO:0005886,BTO:0000552,0.413225509174
8931872,7124,GO:0005886,BTO:0000552,0.413225509174
23657817,3958,GO:0005886,BTO:0000567,0.41320983374
12615972,3958,GO:0005886,BTO:0000567,0.41320983374
20561923,5125,GO:0005829,BTO:0000567,0.413199462393
25683270,58157,GO:0005829,BTO:0000567,0.413199462393
20064504,4976,GO:0005829,BTO:0000567,0.413199462393
16275639,6319,GO:0005829,BTO:0000567,0.413199462393
24789201,3320,GO:0005737,BTO:0000599,0.413198775063
26534988,3320,GO:0005737,BTO:0000599,0.413198775063
18497968,8165,GO:0005783,BTO:0000567,0.413180074053
17690101,267,GO:0005856,BTO:0000093,0.412989085292
10564638,634,GO:0005856,BTO:0000093,0.412989085292
19322654,928,GO:0005856,BTO:0000093,0.412989085292
19779494,840,GO:0005737,BTO:0000567,0.41298843243
11024045,840,GO:0005737,BTO:0000567,0.41298843243
19575780,840,GO:0005737,BTO:0000567,0.41298843243
10353611,1019,GO:0005737,BTO:0000567,0.412930938181
10933691,1019,GO:0005737,BTO:0000567,0.412930938181
26851544,4773,GO:0005829,BTO:0000007,0.412919021781
16223974,4312,GO:0005737,BTO:0000093,0.412862513255
25395074,801,GO:0005737,BTO:0000017,0.412808263802
12907754,6198,GO:0005925,BTO:0000093,0.412763704889
25656992,3939,GO:0005634,BTO:0000599,0.412553033547
26590587,28913,GO:0005634,BTO:0000599,0.412553033547
23711148,990,GO:0005634,BTO:0000599,0.412553033547
26778158,27250,GO:0005634,BTO:0000599,0.412553033547
21876188,6472,GO:0005634,BTO:0000599,0.412553033547
19065580,597,GO:0005634,BTO:0000599,0.412553033547
16478829,1646,GO:0005634,BTO:0000599,0.412553033547
26315837,6373,GO:0005634,BTO:0000599,0.412553033547
26246473,8313,GO:0005634,BTO:0000599,0.412553033547
25784556,8915,GO:0005634,BTO:0000599,0.412553033547
22722906,4322,GO:0005634,BTO:0000599,0.412553033547
21718361,4835,GO:0005634,BTO:0000599,0.412553033547
19177010,2547,GO:0005737,BTO:0000195,0.412391611917
26971531,8772,GO:0005829,BTO:0000018,0.412378335208
11470741,387,GO:0005925,BTO:0000093,0.412339092631
15963982,387,GO:0005925,BTO:0000093,0.412339092631
17255093,1000,GO:0031982,BTO:0000944,0.412318086256
18677772,3927,GO:0005925,BTO:0000567,0.412289888369
3939686,4609,GO:0005634,BTO:0000017,0.412251368127
1665502,4609,GO:0005634,BTO:0000017,0.412251368127
9764832,4609,GO:0005634,BTO:0000017,0.412251368127
17182220,3458,GO:0005737,BTO:0000552,0.412137323845
27509031,7037,GO:0031982,BTO:0001061,0.412124494684
26297988,6591,GO:0005737,BTO:0001061,0.412112836859
8753798,6352,GO:0005737,BTO:0000018,0.412089136224
21933022,4609,GO:0005737,BTO:0002035,0.412077157498
23826152,5027,GO:0005739,BTO:0000793,0.411961527014
11124707,2274,GO:0005856,BTO:0000599,0.411938658225
23010415,81631,GO:0005856,BTO:0000599,0.411938658225
18034344,3845,GO:0005634,BTO:0000195,0.411910637099
14750214,3845,GO:0005634,BTO:0000195,0.411910637099
17374560,2642,GO:0031982,BTO:0000599,0.411891313245
23437259,8842,GO:0031982,BTO:0000599,0.411891313245
1429634,998,GO:0005829,BTO:0000017,0.411824871686
22610175,22944,GO:0005886,BTO:0000195,0.411778845185
8182550,1421,GO:0005886,BTO:0000195,0.411778845185
9232527,5443,GO:0005886,BTO:0000195,0.411778845185
27455449,2149,GO:0005886,BTO:0000195,0.411778845185
16920698,2925,GO:0005886,BTO:0000195,0.411778845185
1980588,134864,GO:0031982,BTO:0000093,0.411617021407
21867506,983,GO:0005925,BTO:0001061,0.411597716232
21132000,1019,GO:0005783,BTO:0001061,0.411424577861
23598415,699,GO:0005634,BTO:0000567,0.411413927804
14978040,699,GO:0005634,BTO:0000567,0.411413927804
11352911,699,GO:0005634,BTO:0000567,0.411413927804
22914566,4194,GO:0005739,BTO:0000567,0.411376869438
19586902,1739,GO:0005634,BTO:0000944,0.411306800329
11245607,7520,GO:0005634,BTO:0000944,0.411306800329
24161511,9636,GO:0005634,BTO:0000018,0.411220101323
