PMID,ENTREZ,GO,BTO,score
10070976,1457,GO:0005829,BTO:0001061,-0.341753752719
10070976,7124,GO:0005829,BTO:0001061,-0.34363502971
10070976,1457,GO:0005634,BTO:0001061,-0.383215118757
10072762,6667,GO:0005634,BTO:0000567,5.48493448878
10072762,1027,GO:0005634,BTO:0000567,0.664294319577
10073570,335,GO:0005634,BTO:0000567,-0.421386059903
10075938,4926,GO:0005634,BTO:0000567,5.95624523949
10075938,4926,GO:0005856,BTO:0000567,3.96038677039
10076050,7003,GO:0005634,BTO:0000567,-0.348126845017
10076050,7124,GO:0005634,BTO:0000567,4.81965446904
10076050,1956,GO:0005634,BTO:0000567,1.42646047332
10076050,7020,GO:0005634,BTO:0000567,1.42739246243
10076050,7039,GO:0005634,BTO:0000567,0.536362603403
10077672,4851,GO:0005794,BTO:0000007,-0.2423551148
10077672,5663,GO:0005794,BTO:0000007,-0.173597500182
10078107,2099,GO:0005634,BTO:0000093,31.97071206
10080545,8417,GO:0031982,BTO:0000793,-0.204091440956
10080545,8677,GO:0031982,BTO:0000793,-0.256765067184
10080545,6809,GO:0031982,BTO:0000793,-0.344062286868
10082084,10200,GO:0005634,BTO:0000793,-0.303716459529
10082579,5747,GO:0005925,BTO:0000093,12.1560035106
10082579,5781,GO:0005925,BTO:0000093,-0.367895453148
10082579,7448,GO:0005925,BTO:0000093,1.5577962089
10082579,3667,GO:0005925,BTO:0000093,-0.358969357009
10082579,3479,GO:0005925,BTO:0000093,-0.14087269797
10084313,3849,GO:0005634,BTO:0000552,-0.273928770499
10084313,4014,GO:0030054,BTO:0000552,-0.290652838551
10084313,3849,GO:0030054,BTO:0000552,-0.139346274831
10084313,4014,GO:0005634,BTO:0000552,1.56684740211
10085114,5911,GO:0005783,BTO:0000567,1.43068124184
10085114,5906,GO:0005783,BTO:0000567,-0.34972611321
10085114,5898,GO:0005783,BTO:0000567,-0.334582704184
10085114,23179,GO:0005783,BTO:0000567,-0.254722999867
10085114,5863,GO:0005783,BTO:0000567,1.51747859726
10085114,5900,GO:0005783,BTO:0000567,1.16841717977
10085260,7178,GO:0005856,BTO:0000567,-0.231142196473
10085260,4131,GO:0005856,BTO:0000567,-0.275429588579
10085289,54205,GO:0005829,BTO:0000567,10.3091324452
10085289,637,GO:0005829,BTO:0000567,1.30448826361
10085289,596,GO:0005829,BTO:0000567,2.54396438448
10085289,598,GO:0005829,BTO:0000567,1.51163036291
10085289,581,GO:0005829,BTO:0000567,1.97413598207
10087037,6564,GO:0031982,BTO:0000195,1.23344024644
10087504,7009,GO:0005783,BTO:0000567,-0.307121728341
10092214,3688,GO:0005925,BTO:0000195,0.0997487335354
10092214,3779,GO:0005925,BTO:0000195,-0.348188371504
