PMID,ENTREZ,GO,BTO,score
22609541,207,GO:0005634,BTO:0000759,5.96302680617
25355887,207,GO:0005634,BTO:0000759,5.96302680617
25355887,207,GO:0005634,BTO:0000759,5.96302680617
25498792,207,GO:0005634,BTO:0000759,5.96302680617
25660117,207,GO:0005634,BTO:0000759,5.96302680617
25736587,207,GO:0005634,BTO:0000759,5.96302680617
26315837,207,GO:0005634,BTO:0000759,5.96302680617
26730736,207,GO:0005634,BTO:0000759,5.96302680617
26901106,207,GO:0005634,BTO:0000759,5.96302680617
18412143,596,GO:0005739,BTO:0001421,5.94916507294
19235152,596,GO:0005739,BTO:0001421,5.94916507294
19798105,596,GO:0005739,BTO:0001421,5.94916507294
24287874,596,GO:0005739,BTO:0001421,5.94916507294
24365492,596,GO:0005739,BTO:0001421,5.94916507294
25187959,596,GO:0005739,BTO:0001421,5.94916507294
25691005,596,GO:0005739,BTO:0001421,5.94916507294
8206964,596,GO:0005739,BTO:0001421,5.94916507294
10794659,1080,GO:0005886,BTO:0000269,5.9484497536
12960432,1080,GO:0005886,BTO:0000269,5.9484497536
1370488,1080,GO:0005886,BTO:0000269,5.9484497536
1370488,1080,GO:0005886,BTO:0000269,5.9484497536
15265695,1080,GO:0005886,BTO:0000269,5.9484497536
15265695,1080,GO:0005886,BTO:0000269,5.9484497536
15763242,1080,GO:0005886,BTO:0000269,5.9484497536
15763242,1080,GO:0005886,BTO:0000269,5.9484497536
16574992,1080,GO:0005886,BTO:0000269,5.9484497536
21140215,1080,GO:0005886,BTO:0000269,5.9484497536
22634581,1080,GO:0005886,BTO:0000269,5.9484497536
7544788,1080,GO:0005886,BTO:0000269,5.9484497536
8799821,1080,GO:0005886,BTO:0000269,5.9484497536
9710435,1080,GO:0005886,BTO:0000269,5.9484497536
11802721,6667,GO:0005634,BTO:0000759,5.94636349534
1331502,6667,GO:0005634,BTO:0000759,5.94636349534
15100175,6667,GO:0005634,BTO:0000759,5.94636349534
19037882,6667,GO:0005634,BTO:0000759,5.94636349534
19264593,6667,GO:0005634,BTO:0000759,5.94636349534
19755487,6667,GO:0005634,BTO:0000759,5.94636349534
21214951,6667,GO:0005634,BTO:0000759,5.94636349534
21466820,6667,GO:0005634,BTO:0000759,5.94636349534
21525755,6667,GO:0005634,BTO:0000759,5.94636349534
21567402,6667,GO:0005634,BTO:0000759,5.94636349534
21784970,6667,GO:0005634,BTO:0000759,5.94636349534
22105759,6667,GO:0005634,BTO:0000759,5.94636349534
22320917,6667,GO:0005634,BTO:0000759,5.94636349534
24239897,6667,GO:0005634,BTO:0000759,5.94636349534
25358647,6667,GO:0005634,BTO:0000759,5.94636349534
26182937,6667,GO:0005634,BTO:0000759,5.94636349534
26336870,6667,GO:0005634,BTO:0000759,5.94636349534
8437225,6667,GO:0005634,BTO:0000759,5.94636349534
8437225,6667,GO:0005634,BTO:0000759,5.94636349534
8809053,6667,GO:0005634,BTO:0000759,5.94636349534
12538643,387,GO:0005856,BTO:0000142,5.94087531658
18660502,387,GO:0005856,BTO:0000142,5.94087531658
20041165,387,GO:0005856,BTO:0000142,5.94087531658
20299335,387,GO:0005856,BTO:0000142,5.94087531658
22514687,387,GO:0005856,BTO:0000142,5.94087531658
23277546,387,GO:0005856,BTO:0000142,5.94087531658
23355722,387,GO:0005856,BTO:0000142,5.94087531658
23870313,387,GO:0005856,BTO:0000142,5.94087531658
24573637,387,GO:0005856,BTO:0000142,5.94087531658
24639279,387,GO:0005856,BTO:0000142,5.94087531658
24711455,387,GO:0005856,BTO:0000142,5.94087531658
26899441,387,GO:0005856,BTO:0000142,5.94087531658
27093911,387,GO:0005856,BTO:0000142,5.94087531658
18852146,1649,GO:0005783,BTO:0000269,5.9406705674
21268086,1649,GO:0005783,BTO:0000269,5.9406705674
23226467,1649,GO:0005783,BTO:0000269,5.9406705674
23881281,1649,GO:0005783,BTO:0000269,5.9406705674
24565834,1649,GO:0005783,BTO:0000269,5.9406705674
25218028,1649,GO:0005783,BTO:0000269,5.9406705674
25701954,1649,GO:0005783,BTO:0000269,5.9406705674
25831014,1649,GO:0005783,BTO:0000269,5.9406705674
27262990,1649,GO:0005783,BTO:0000269,5.9406705674
11396803,6555,GO:0005886,BTO:0000123,5.93876367506
11826283,6555,GO:0005886,BTO:0000123,5.93876367506
15304498,6555,GO:0005886,BTO:0000123,5.93876367506
16773712,6555,GO:0005886,BTO:0000123,5.93876367506
18063707,6555,GO:0005886,BTO:0000123,5.93876367506
18063707,6555,GO:0005886,BTO:0000123,5.93876367506
18403943,6555,GO:0005886,BTO:0000123,5.93876367506
18668439,6555,GO:0005886,BTO:0000123,5.93876367506
22016432,6555,GO:0005886,BTO:0000123,5.93876367506
24566561,6555,GO:0005886,BTO:0000123,5.93876367506
12390418,207,GO:0005634,BTO:0000763,5.93711373335
15317667,207,GO:0005634,BTO:0000763,5.93711373335
16237648,207,GO:0005634,BTO:0000763,5.93711373335
19513505,207,GO:0005634,BTO:0000763,5.93711373335
19513505,207,GO:0005634,BTO:0000763,5.93711373335
19686714,207,GO:0005634,BTO:0000763,5.93711373335
20603442,207,GO:0005634,BTO:0000763,5.93711373335
21344483,207,GO:0005634,BTO:0000763,5.93711373335
21722267,207,GO:0005634,BTO:0000763,5.93711373335
22862554,207,GO:0005634,BTO:0000763,5.93711373335
24847863,207,GO:0005634,BTO:0000763,5.93711373335
25109654,207,GO:0005634,BTO:0000763,5.93711373335
25270791,207,GO:0005634,BTO:0000763,5.93711373335
26014912,207,GO:0005634,BTO:0000763,5.93711373335
26014912,207,GO:0005634,BTO:0000763,5.93711373335
26635114,207,GO:0005634,BTO:0000763,5.93711373335
26739898,207,GO:0005634,BTO:0000763,5.93711373335
27697723,207,GO:0005634,BTO:0000763,5.93711373335
27793925,207,GO:0005634,BTO:0000763,5.93711373335
10403462,596,GO:0005634,BTO:0001253,5.9115192807
11504742,596,GO:0005634,BTO:0001253,5.9115192807
12694247,596,GO:0005634,BTO:0001253,5.9115192807
14514652,596,GO:0005634,BTO:0001253,5.9115192807
15978749,596,GO:0005634,BTO:0001253,5.9115192807
17302610,596,GO:0005634,BTO:0001253,5.9115192807
19495739,596,GO:0005634,BTO:0001253,5.9115192807
20223677,596,GO:0005634,BTO:0001253,5.9115192807
21424069,596,GO:0005634,BTO:0001253,5.9115192807
21929745,596,GO:0005634,BTO:0001253,5.9115192807
23506692,596,GO:0005634,BTO:0001253,5.9115192807
23818364,596,GO:0005634,BTO:0001253,5.9115192807
23818364,596,GO:0005634,BTO:0001253,5.9115192807
25974027,596,GO:0005634,BTO:0001253,5.9115192807
26055133,596,GO:0005634,BTO:0001253,5.9115192807
26224159,596,GO:0005634,BTO:0001253,5.9115192807
27391504,596,GO:0005634,BTO:0001253,5.9115192807
7573354,596,GO:0005634,BTO:0001253,5.9115192807
9142988,596,GO:0005634,BTO:0001253,5.9115192807
9398988,596,GO:0005634,BTO:0001253,5.9115192807
10770959,5311,GO:0005886,BTO:0000671,5.89784516954
11013137,5311,GO:0005886,BTO:0000671,5.89784516954
11140688,5311,GO:0005886,BTO:0000671,5.89784516954
15123714,5311,GO:0005886,BTO:0000671,5.89784516954
15843396,5311,GO:0005886,BTO:0000671,5.89784516954
16025301,5311,GO:0005886,BTO:0000671,5.89784516954
16135816,5311,GO:0005886,BTO:0000671,5.89784516954
16943304,5311,GO:0005886,BTO:0000671,5.89784516954
16943304,5311,GO:0005886,BTO:0000671,5.89784516954
18754774,5311,GO:0005886,BTO:0000671,5.89784516954
19575452,5311,GO:0005886,BTO:0000671,5.89784516954
10728443,1385,GO:0005634,BTO:0000142,5.88911488371
11669152,1385,GO:0005634,BTO:0000142,5.88911488371
11717247,1385,GO:0005634,BTO:0000142,5.88911488371
12967770,1385,GO:0005634,BTO:0000142,5.88911488371
15464123,1385,GO:0005634,BTO:0000142,5.88911488371
15500908,1385,GO:0005634,BTO:0000142,5.88911488371
15965087,1385,GO:0005634,BTO:0000142,5.88911488371
15982754,1385,GO:0005634,BTO:0000142,5.88911488371
16496165,1385,GO:0005634,BTO:0000142,5.88911488371
17565597,1385,GO:0005634,BTO:0000142,5.88911488371
17588648,1385,GO:0005634,BTO:0000142,5.88911488371
20458884,1385,GO:0005634,BTO:0000142,5.88911488371
21060833,1385,GO:0005634,BTO:0000142,5.88911488371
21420997,1385,GO:0005634,BTO:0000142,5.88911488371
23293139,1385,GO:0005634,BTO:0000142,5.88911488371
23791072,1385,GO:0005634,BTO:0000142,5.88911488371
25479589,1385,GO:0005634,BTO:0000142,5.88911488371
25636946,1385,GO:0005634,BTO:0000142,5.88911488371
25829491,1385,GO:0005634,BTO:0000142,5.88911488371
10192224,351,GO:0005634,BTO:0000142,5.8732599242
10708675,351,GO:0005634,BTO:0000142,5.8732599242
11173888,351,GO:0005634,BTO:0000142,5.8732599242
12084879,351,GO:0005634,BTO:0000142,5.8732599242
12084879,351,GO:0005634,BTO:0000142,5.8732599242
12408229,351,GO:0005634,BTO:0000142,5.8732599242
1386714,351,GO:0005634,BTO:0000142,5.8732599242
1386714,351,GO:0005634,BTO:0000142,5.8732599242
18198421,351,GO:0005634,BTO:0000142,5.8732599242
18819685,351,GO:0005634,BTO:0000142,5.8732599242
19298896,351,GO:0005634,BTO:0000142,5.8732599242
23298733,351,GO:0005634,BTO:0000142,5.8732599242
2457949,351,GO:0005634,BTO:0000142,5.8732599242
2457949,351,GO:0005634,BTO:0000142,5.8732599242
2457949,351,GO:0005634,BTO:0000142,5.8732599242
26239968,351,GO:0005634,BTO:0000142,5.8732599242
8015372,351,GO:0005634,BTO:0000142,5.8732599242
8543776,351,GO:0005634,BTO:0000142,5.8732599242
9685602,351,GO:0005634,BTO:0000142,5.8732599242
10727983,6490,GO:0031982,BTO:0001253,5.86786680861
16674786,6490,GO:0031982,BTO:0001253,5.86786680861
18460889,6490,GO:0031982,BTO:0001253,5.86786680861
19017974,6490,GO:0031982,BTO:0001253,5.86786680861
19017974,6490,GO:0031982,BTO:0001253,5.86786680861
19017974,6490,GO:0031982,BTO:0001253,5.86786680861
19666488,6490,GO:0031982,BTO:0001253,5.86786680861
20056711,6490,GO:0031982,BTO:0001253,5.86786680861
21956127,6490,GO:0031982,BTO:0001253,5.86786680861
22714008,6490,GO:0031982,BTO:0001253,5.86786680861
10083763,3082,GO:0005634,BTO:0000759,5.86415082495
10083763,3082,GO:0005634,BTO:0000759,5.86415082495
12714625,3082,GO:0005634,BTO:0000759,5.86415082495
12953803,3082,GO:0005634,BTO:0000759,5.86415082495
16511502,3082,GO:0005634,BTO:0000759,5.86415082495
17935811,3082,GO:0005634,BTO:0000759,5.86415082495
18234850,3082,GO:0005634,BTO:0000759,5.86415082495
18297688,3082,GO:0005634,BTO:0000759,5.86415082495
18787186,3082,GO:0005634,BTO:0000759,5.86415082495
19664933,3082,GO:0005634,BTO:0000759,5.86415082495
21536148,3082,GO:0005634,BTO:0000759,5.86415082495
21536148,3082,GO:0005634,BTO:0000759,5.86415082495
22246190,3082,GO:0005634,BTO:0000759,5.86415082495
22713485,3082,GO:0005634,BTO:0000759,5.86415082495
24327519,3082,GO:0005634,BTO:0000759,5.86415082495
24821382,3082,GO:0005634,BTO:0000759,5.86415082495
26781475,3082,GO:0005634,BTO:0000759,5.86415082495
10562308,5310,GO:0005886,BTO:0000671,5.86382706648
10770959,5310,GO:0005886,BTO:0000671,5.86382706648
11140688,5310,GO:0005886,BTO:0000671,5.86382706648
11971874,5310,GO:0005886,BTO:0000671,5.86382706648
14718571,5310,GO:0005886,BTO:0000671,5.86382706648
15203099,5310,GO:0005886,BTO:0000671,5.86382706648
17373209,5310,GO:0005886,BTO:0000671,5.86382706648
17535744,5310,GO:0005886,BTO:0000671,5.86382706648
19351715,5310,GO:0005886,BTO:0000671,5.86382706648
19575452,5310,GO:0005886,BTO:0000671,5.86382706648
24958103,5310,GO:0005886,BTO:0000671,5.86382706648
26430213,5310,GO:0005886,BTO:0000671,5.86382706648
18649175,2702,GO:0030054,BTO:0001421,5.85743059664
21148413,2702,GO:0030054,BTO:0001421,5.85743059664
21424225,2702,GO:0030054,BTO:0001421,5.85743059664
24060583,2702,GO:0030054,BTO:0001421,5.85743059664
24626989,2702,GO:0030054,BTO:0001421,5.85743059664
9194487,2702,GO:0030054,BTO:0001421,5.85743059664
9194487,2702,GO:0030054,BTO:0001421,5.85743059664
1315714,7431,GO:0005737,BTO:0000140,5.837215277
1594487,7431,GO:0005737,BTO:0000140,5.837215277
9308976,7431,GO:0005737,BTO:0000140,5.837215277
9930572,7431,GO:0005737,BTO:0000140,5.837215277
10470819,6774,GO:0005634,BTO:0000142,5.83234540874
12810199,6774,GO:0005634,BTO:0000142,5.83234540874
16140268,6774,GO:0005634,BTO:0000142,5.83234540874
16140268,6774,GO:0005634,BTO:0000142,5.83234540874
16140268,6774,GO:0005634,BTO:0000142,5.83234540874
17956865,6774,GO:0005634,BTO:0000142,5.83234540874
18258752,6774,GO:0005634,BTO:0000142,5.83234540874
19372705,6774,GO:0005634,BTO:0000142,5.83234540874
19925559,6774,GO:0005634,BTO:0000142,5.83234540874
21073634,6774,GO:0005634,BTO:0000142,5.83234540874
21073634,6774,GO:0005634,BTO:0000142,5.83234540874
21573184,6774,GO:0005634,BTO:0000142,5.83234540874
21953450,6774,GO:0005634,BTO:0000142,5.83234540874
22096581,6774,GO:0005634,BTO:0000142,5.83234540874
23902772,6774,GO:0005634,BTO:0000142,5.83234540874
23967200,6774,GO:0005634,BTO:0000142,5.83234540874
24135280,6774,GO:0005634,BTO:0000142,5.83234540874
25246098,6774,GO:0005634,BTO:0000142,5.83234540874
25695744,6774,GO:0005634,BTO:0000142,5.83234540874
27013058,6774,GO:0005634,BTO:0000142,5.83234540874
27013058,6774,GO:0005634,BTO:0000142,5.83234540874
27174766,6774,GO:0005634,BTO:0000142,5.83234540874
27534557,6774,GO:0005634,BTO:0000142,5.83234540874
12145177,581,GO:0005739,BTO:0000759,5.79422515632
21152118,581,GO:0005739,BTO:0000759,5.79422515632
21537846,581,GO:0005739,BTO:0000759,5.79422515632
22473516,581,GO:0005739,BTO:0000759,5.79422515632
23121546,581,GO:0005739,BTO:0000759,5.79422515632
27886086,581,GO:0005739,BTO:0000759,5.79422515632
11750182,6532,GO:0005886,BTO:0000142,5.77970086765
12491807,6532,GO:0005886,BTO:0000142,5.77970086765
15167705,6532,GO:0005886,BTO:0000142,5.77970086765
16430230,6532,GO:0005886,BTO:0000142,5.77970086765
18792946,6532,GO:0005886,BTO:0000142,5.77970086765
21146984,6532,GO:0005886,BTO:0000142,5.77970086765
21670993,6532,GO:0005886,BTO:0000142,5.77970086765
23514378,6532,GO:0005886,BTO:0000142,5.77970086765
24443391,6532,GO:0005886,BTO:0000142,5.77970086765
24521202,6532,GO:0005886,BTO:0000142,5.77970086765
24564032,6532,GO:0005886,BTO:0000142,5.77970086765
25026114,6532,GO:0005886,BTO:0000142,5.77970086765
25761794,6532,GO:0005886,BTO:0000142,5.77970086765
27112704,6532,GO:0005886,BTO:0000142,5.77970086765
8542298,6532,GO:0005886,BTO:0000142,5.77970086765
9017662,6532,GO:0005886,BTO:0000142,5.77970086765
11891418,6721,GO:0005634,BTO:0000759,5.76013766331
12855700,6721,GO:0005634,BTO:0000759,5.76013766331
15473864,6721,GO:0005634,BTO:0000759,5.76013766331
16946405,6721,GO:0005634,BTO:0000759,5.76013766331
16946405,6721,GO:0005634,BTO:0000759,5.76013766331
16946405,6721,GO:0005634,BTO:0000759,5.76013766331
20871093,6721,GO:0005634,BTO:0000759,5.76013766331
21494140,6721,GO:0005634,BTO:0000759,5.76013766331
22288532,6721,GO:0005634,BTO:0000759,5.76013766331
23206728,6721,GO:0005634,BTO:0000759,5.76013766331
25110901,6721,GO:0005634,BTO:0000759,5.76013766331
25978649,6721,GO:0005634,BTO:0000759,5.76013766331
25978649,6721,GO:0005634,BTO:0000759,5.76013766331
26606535,6721,GO:0005634,BTO:0000759,5.76013766331
27032751,6721,GO:0005634,BTO:0000759,5.76013766331
7862668,6721,GO:0005634,BTO:0000759,5.76013766331
7862668,6721,GO:0005634,BTO:0000759,5.76013766331
12075506,4000,GO:0005634,BTO:0001253,5.75714284489
12075506,4000,GO:0005634,BTO:0001253,5.75714284489
12534602,4000,GO:0005634,BTO:0001253,5.75714284489
12629077,4000,GO:0005634,BTO:0001253,5.75714284489
15372542,4000,GO:0005634,BTO:0001253,5.75714284489
15773749,4000,GO:0005634,BTO:0001253,5.75714284489
16697197,4000,GO:0005634,BTO:0001253,5.75714284489
17150192,4000,GO:0005634,BTO:0001253,5.75714284489
19126678,4000,GO:0005634,BTO:0001253,5.75714284489
20079404,4000,GO:0005634,BTO:0001253,5.75714284489
21327082,4000,GO:0005634,BTO:0001253,5.75714284489
21831885,4000,GO:0005634,BTO:0001253,5.75714284489
22326558,4000,GO:0005634,BTO:0001253,5.75714284489
23427149,4000,GO:0005634,BTO:0001253,5.75714284489
25738644,4000,GO:0005634,BTO:0001253,5.75714284489
8505362,4000,GO:0005634,BTO:0001253,5.75714284489
14990585,3576,GO:0005886,BTO:0000269,5.71242823
14993105,3576,GO:0005886,BTO:0000269,5.71242823
15147574,3576,GO:0005886,BTO:0000269,5.71242823
17388785,3576,GO:0005886,BTO:0000269,5.71242823
17388785,3576,GO:0005886,BTO:0000269,5.71242823
17849273,3576,GO:0005886,BTO:0000269,5.71242823
20110387,3576,GO:0005886,BTO:0000269,5.71242823
21219446,3576,GO:0005886,BTO:0000269,5.71242823
21949773,3576,GO:0005886,BTO:0000269,5.71242823
23121969,3576,GO:0005886,BTO:0000269,5.71242823
23872795,3576,GO:0005886,BTO:0000269,5.71242823
24164922,3576,GO:0005886,BTO:0000269,5.71242823
24862236,3576,GO:0005886,BTO:0000269,5.71242823
8253345,3576,GO:0005886,BTO:0000269,5.71242823
9749983,3576,GO:0005886,BTO:0000269,5.71242823
11833073,2705,GO:0030054,BTO:0000759,5.71035002837
12849984,2705,GO:0030054,BTO:0000759,5.71035002837
1313171,2705,GO:0030054,BTO:0000759,5.71035002837
15338370,2705,GO:0030054,BTO:0000759,5.71035002837
20681653,2705,GO:0030054,BTO:0000759,5.71035002837
2173931,2705,GO:0030054,BTO:0000759,5.71035002837
2173931,2705,GO:0030054,BTO:0000759,5.71035002837
26420514,2705,GO:0030054,BTO:0000759,5.71035002837
26935255,2705,GO:0030054,BTO:0000759,5.71035002837
8824538,2705,GO:0030054,BTO:0000759,5.71035002837
8842374,2705,GO:0030054,BTO:0000759,5.71035002837
10677044,1822,GO:0005634,BTO:0000142,5.70725967038
11211058,1822,GO:0005634,BTO:0000142,5.70725967038
12901837,1822,GO:0005634,BTO:0000142,5.70725967038
1424332,1822,GO:0005634,BTO:0000142,5.70725967038
15541006,1822,GO:0005634,BTO:0000142,5.70725967038
1567729,1822,GO:0005634,BTO:0000142,5.70725967038
16447770,1822,GO:0005634,BTO:0000142,5.70725967038
17078058,1822,GO:0005634,BTO:0000142,5.70725967038
17949751,1822,GO:0005634,BTO:0000142,5.70725967038
17949751,1822,GO:0005634,BTO:0000142,5.70725967038
17949751,1822,GO:0005634,BTO:0000142,5.70725967038
24899352,1822,GO:0005634,BTO:0000142,5.70725967038
26186965,1822,GO:0005634,BTO:0000142,5.70725967038
8370212,1822,GO:0005634,BTO:0000142,5.70725967038
8752452,1822,GO:0005634,BTO:0000142,5.70725967038
9829814,1822,GO:0005634,BTO:0000142,5.70725967038
11812132,2706,GO:0030054,BTO:0001421,5.67716378444
16407179,2706,GO:0030054,BTO:0001421,5.67716378444
16415913,2706,GO:0030054,BTO:0001421,5.67716378444
19285977,2706,GO:0030054,BTO:0001421,5.67716378444
21148413,2706,GO:0030054,BTO:0001421,5.67716378444
23747833,2706,GO:0030054,BTO:0001421,5.67716378444
24867691,2706,GO:0030054,BTO:0001421,5.67716378444
11590139,5244,GO:0005886,BTO:0000759,5.6604184778
15083066,5244,GO:0005886,BTO:0000759,5.6604184778
16214890,5244,GO:0005886,BTO:0000759,5.6604184778
17523162,5244,GO:0005886,BTO:0000759,5.6604184778
21801087,5244,GO:0005886,BTO:0000759,5.6604184778
21967062,5244,GO:0005886,BTO:0000759,5.6604184778
22139880,5244,GO:0005886,BTO:0000759,5.6604184778
23468132,5244,GO:0005886,BTO:0000759,5.6604184778
23593265,5244,GO:0005886,BTO:0000759,5.6604184778
24459177,5244,GO:0005886,BTO:0000759,5.6604184778
24723470,5244,GO:0005886,BTO:0000759,5.6604184778
25690737,5244,GO:0005886,BTO:0000759,5.6604184778
8815917,5244,GO:0005886,BTO:0000759,5.6604184778
1639141,5422,GO:0005634,BTO:0001421,5.6565666389
1639141,5422,GO:0005634,BTO:0001421,5.6565666389
1731771,5422,GO:0005634,BTO:0001421,5.6565666389
1903085,5422,GO:0005634,BTO:0001421,5.6565666389
1903085,5422,GO:0005634,BTO:0001421,5.6565666389
3871743,5422,GO:0005634,BTO:0001421,5.6565666389
6838843,5422,GO:0005634,BTO:0001421,5.6565666389
8044889,5422,GO:0005634,BTO:0001421,5.6565666389
8044889,5422,GO:0005634,BTO:0001421,5.6565666389
8044889,5422,GO:0005634,BTO:0001421,5.6565666389
8168229,5422,GO:0005634,BTO:0001421,5.6565666389
8168229,5422,GO:0005634,BTO:0001421,5.6565666389
9736450,5422,GO:0005634,BTO:0001421,5.6565666389
10462436,1555,GO:0005634,BTO:0000759,5.65605635974
10462436,1555,GO:0005634,BTO:0000759,5.65605635974
11093784,1555,GO:0005634,BTO:0000759,5.65605635974
12611900,1555,GO:0005634,BTO:0000759,5.65605635974
14551287,1555,GO:0005634,BTO:0000759,5.65605635974
15933212,1555,GO:0005634,BTO:0000759,5.65605635974
16882880,1555,GO:0005634,BTO:0000759,5.65605635974
18703150,1555,GO:0005634,BTO:0000759,5.65605635974
25024626,1555,GO:0005634,BTO:0000759,5.65605635974
25363652,1555,GO:0005634,BTO:0000759,5.65605635974
25824487,1555,GO:0005634,BTO:0000759,5.65605635974
26541667,1555,GO:0005634,BTO:0000759,5.65605635974
26930610,1555,GO:0005634,BTO:0000759,5.65605635974
26930610,1555,GO:0005634,BTO:0000759,5.65605635974
17429439,29108,GO:0005737,BTO:0001253,5.64506302146
17429439,29108,GO:0005737,BTO:0001253,5.64506302146
20731692,29108,GO:0005737,BTO:0001253,5.64506302146
21191419,29108,GO:0005737,BTO:0001253,5.64506302146
22092578,29108,GO:0005737,BTO:0001253,5.64506302146
23090995,29108,GO:0005737,BTO:0001253,5.64506302146
23988448,29108,GO:0005737,BTO:0001253,5.64506302146
26784358,29108,GO:0005737,BTO:0001253,5.64506302146
26784358,29108,GO:0005737,BTO:0001253,5.64506302146
27699580,29108,GO:0005737,BTO:0001253,5.64506302146
11061336,2752,GO:0005634,BTO:0000142,5.64443101177
18427502,2752,GO:0005634,BTO:0000142,5.64443101177
22065927,2752,GO:0005634,BTO:0000142,5.64443101177
25294353,2752,GO:0005634,BTO:0000142,5.64443101177
26455863,2752,GO:0005634,BTO:0000142,5.64443101177
26455863,2752,GO:0005634,BTO:0000142,5.64443101177
26455863,2752,GO:0005634,BTO:0000142,5.64443101177
2874190,2752,GO:0005634,BTO:0000142,5.64443101177
2874190,2752,GO:0005634,BTO:0000142,5.64443101177
2927401,2752,GO:0005634,BTO:0000142,5.64443101177
2927401,2752,GO:0005634,BTO:0000142,5.64443101177
2988404,2752,GO:0005634,BTO:0000142,5.64443101177
4005526,2752,GO:0005634,BTO:0000142,5.64443101177
4005526,2752,GO:0005634,BTO:0000142,5.64443101177
4005526,2752,GO:0005634,BTO:0000142,5.64443101177
6098857,2752,GO:0005634,BTO:0000142,5.64443101177
9386775,2752,GO:0005634,BTO:0000142,5.64443101177
9578140,2752,GO:0005634,BTO:0000142,5.64443101177
966028,2752,GO:0005634,BTO:0000142,5.64443101177
11230990,7421,GO:0005634,BTO:0001253,5.64194529475
15225766,7421,GO:0005634,BTO:0001253,5.64194529475
16087726,7421,GO:0005634,BTO:0001253,5.64194529475
16269453,7421,GO:0005634,BTO:0001253,5.64194529475
19815065,7421,GO:0005634,BTO:0001253,5.64194529475
19815065,7421,GO:0005634,BTO:0001253,5.64194529475
21292298,7421,GO:0005634,BTO:0001253,5.64194529475
22546549,7421,GO:0005634,BTO:0001253,5.64194529475
22738935,7421,GO:0005634,BTO:0001253,5.64194529475
24671081,7421,GO:0005634,BTO:0001253,5.64194529475
24825850,7421,GO:0005634,BTO:0001253,5.64194529475
25220655,7421,GO:0005634,BTO:0001253,5.64194529475
2542376,7421,GO:0005634,BTO:0001253,5.64194529475
26503864,7421,GO:0005634,BTO:0001253,5.64194529475
27357804,7421,GO:0005634,BTO:0001253,5.64194529475
27852823,7421,GO:0005634,BTO:0001253,5.64194529475
8681462,7421,GO:0005634,BTO:0001253,5.64194529475
8681462,7421,GO:0005634,BTO:0001253,5.64194529475
9764832,7421,GO:0005634,BTO:0001253,5.64194529475
9792274,7421,GO:0005634,BTO:0001253,5.64194529475
10487831,4286,GO:0005634,BTO:0001253,5.63732749426
10487831,4286,GO:0005634,BTO:0001253,5.63732749426
11176068,4286,GO:0005634,BTO:0001253,5.63732749426
11391097,4286,GO:0005634,BTO:0001253,5.63732749426
11668469,4286,GO:0005634,BTO:0001253,5.63732749426
20482674,4286,GO:0005634,BTO:0001253,5.63732749426
21577209,4286,GO:0005634,BTO:0001253,5.63732749426
21982104,4286,GO:0005634,BTO:0001253,5.63732749426
22951732,4286,GO:0005634,BTO:0001253,5.63732749426
25363621,4286,GO:0005634,BTO:0001253,5.63732749426
26771682,4286,GO:0005634,BTO:0001253,5.63732749426
26771682,4286,GO:0005634,BTO:0001253,5.63732749426
27247367,4286,GO:0005634,BTO:0001253,5.63732749426
27600927,4286,GO:0005634,BTO:0001253,5.63732749426
27600927,4286,GO:0005634,BTO:0001253,5.63732749426
27918305,4286,GO:0005634,BTO:0001253,5.63732749426
18674516,55244,GO:0005886,BTO:0000671,5.63692821981
21457222,55244,GO:0005886,BTO:0000671,5.63692821981
21518836,55244,GO:0005886,BTO:0000671,5.63692821981
22072731,55244,GO:0005886,BTO:0000671,5.63692821981
22510868,55244,GO:0005886,BTO:0000671,5.63692821981
23435786,55244,GO:0005886,BTO:0000671,5.63692821981
23435786,55244,GO:0005886,BTO:0000671,5.63692821981
23630107,55244,GO:0005886,BTO:0000671,5.63692821981
25350530,55244,GO:0005886,BTO:0000671,5.63692821981
25904762,55244,GO:0005886,BTO:0000671,5.63692821981
27226103,55244,GO:0005886,BTO:0000671,5.63692821981
11425948,773,GO:0005634,BTO:0000142,5.62396535443
11425948,773,GO:0005634,BTO:0000142,5.62396535443
16112482,773,GO:0005634,BTO:0000142,5.62396535443
17083478,773,GO:0005634,BTO:0000142,5.62396535443
17083478,773,GO:0005634,BTO:0000142,5.62396535443
17083478,773,GO:0005634,BTO:0000142,5.62396535443
19207264,773,GO:0005634,BTO:0000142,5.62396535443
19631275,773,GO:0005634,BTO:0000142,5.62396535443
19788049,773,GO:0005634,BTO:0000142,5.62396535443
20043227,773,GO:0005634,BTO:0000142,5.62396535443
20113406,773,GO:0005634,BTO:0000142,5.62396535443
20113406,773,GO:0005634,BTO:0000142,5.62396535443
21461686,773,GO:0005634,BTO:0000142,5.62396535443
23505410,773,GO:0005634,BTO:0000142,5.62396535443
24899352,773,GO:0005634,BTO:0000142,5.62396535443
25818870,773,GO:0005634,BTO:0000142,5.62396535443
8750830,773,GO:0005634,BTO:0000142,5.62396535443
9630233,773,GO:0005634,BTO:0000142,5.62396535443
10192208,348,GO:0005634,BTO:0000142,5.60526623938
10192208,348,GO:0005634,BTO:0000142,5.60526623938
10724109,348,GO:0005634,BTO:0000142,5.60526623938
14989602,348,GO:0005634,BTO:0000142,5.60526623938
