protein,tissue,scl,score
29119,BTO:0000793,GO:0031982,-0.204056516768
3356,BTO:0000793,GO:0031982,-0.204056516768
161,BTO:0000793,GO:0031982,-0.204056516768
50618,BTO:0000793,GO:0031982,-0.204056516768
4877,BTO:0000793,GO:0031982,-0.204056516768
79705,BTO:0000793,GO:0031982,-0.204056516768
1808,BTO:0000793,GO:0031982,-0.204056516768
27445,BTO:0000793,GO:0031982,-0.204056516768
5538,BTO:0000793,GO:0031982,-0.204056516768
5864,BTO:0000793,GO:0031982,-0.204056516768
6591,BTO:0000018,GO:0005634,-0.204066601369
596,BTO:0000017,GO:0005634,-0.204110360127
10062,BTO:0000599,GO:0005634,-0.204167307992
5604,BTO:0000093,GO:0005886,-0.204204140718
10228,BTO:0000567,GO:0005794,-0.204273672397
56288,BTO:0000195,GO:0005886,-0.204297123534
9351,BTO:0000195,GO:0005886,-0.204297123534
6581,BTO:0000195,GO:0005886,-0.204297123534
3009,BTO:0000195,GO:0005886,-0.204297123534
644914,BTO:0000093,GO:0005783,-0.204393298997
196743,BTO:0000093,GO:0005634,-0.204443938022
79184,BTO:0000093,GO:0005634,-0.204443938022
56647,BTO:0000093,GO:0005634,-0.204443938022
27086,BTO:0000093,GO:0005634,-0.204443938022
293,BTO:0000007,GO:0005739,-0.204518133205
898,BTO:0000007,GO:0005739,-0.204518133205
1019,BTO:0000018,GO:0005634,-0.204571434988
5524,BTO:0000007,GO:0005886,-0.204573448429
6240,BTO:0000567,GO:0005737,-0.204575856633
84313,BTO:0000567,GO:0005737,-0.204575856633
3456,BTO:0000018,GO:0005783,-0.204716000883
2720,BTO:0000567,GO:0005634,-0.20473361604
6361,BTO:0000552,GO:0030054,-0.204755279919
80781,BTO:0000552,GO:0030054,-0.204755279919
887,BTO:0000552,GO:0030054,-0.204755279919
5318,BTO:0000552,GO:0030054,-0.204755279919
595,BTO:0000567,GO:0005737,-0.204830523004
8440,BTO:0000944,GO:0005856,-0.204834357012
23371,BTO:0000944,GO:0005856,-0.204834357012
7145,BTO:0000944,GO:0005856,-0.204834357012
93649,BTO:0000944,GO:0005856,-0.204834357012
10140,BTO:0000944,GO:0005856,-0.204834357012
1365,BTO:0000007,GO:0030054,-0.204881643961
3308,BTO:0000007,GO:0005737,-0.205144204696
7141,BTO:0001061,GO:0005739,-0.20514889224
5690,BTO:0001061,GO:0005739,-0.20514889224
9097,BTO:0001061,GO:0005739,-0.20514889224
5689,BTO:0001061,GO:0005739,-0.20514889224
5693,BTO:0001061,GO:0005739,-0.20514889224
5966,BTO:0000552,GO:0005856,-0.205150389393
4148,BTO:0000552,GO:0005856,-0.205150389393
85406,BTO:0000552,GO:0005856,-0.205150389393
6811,BTO:0000567,GO:0031982,-0.205203865979
1607,BTO:0000007,GO:0005829,-0.205207798479
6944,BTO:0000018,GO:0005886,-0.205221832723
10956,BTO:0000195,GO:0005783,-0.205288653961
375,BTO:0000567,GO:0005856,-0.205291573861
26354,BTO:0001938,GO:0005634,-0.205459016183
6667,BTO:0000944,GO:0005634,-0.205512113919
4739,BTO:0000093,GO:0005925,-0.205606022984
5293,BTO:0000093,GO:0005739,-0.205643299482
10962,BTO:0000017,GO:0005739,-0.20569676333
10268,BTO:0000007,GO:0005783,-0.205816863597
2923,BTO:0000007,GO:0005783,-0.205816863597
8772,BTO:0000567,GO:0005739,-0.205835982083
835,BTO:0002870,GO:0005829,-0.20587268718
4842,BTO:0000793,GO:0005739,-0.205968620293
10121,BTO:0000599,GO:0005634,-0.206020405315
2052,BTO:0000599,GO:0005634,-0.206020405315
3990,BTO:0000599,GO:0005634,-0.206020405315
5600,BTO:0000599,GO:0005634,-0.206020405315
23566,BTO:0000599,GO:0005634,-0.206020405315
4781,BTO:0000599,GO:0005634,-0.206020405315
10133,BTO:0000567,GO:0031982,-0.206038514499
491,BTO:0000007,GO:0005886,-0.206053928645
712,BTO:0002210,GO:0005739,-0.206061456889
6714,BTO:0000793,GO:0005634,-0.206103087372
27072,BTO:0000018,GO:0005794,-0.20611671863
27020,BTO:0000018,GO:0005794,-0.20611671863
79747,BTO:0000018,GO:0005794,-0.20611671863
983,BTO:0002035,GO:0005856,-0.206178319487
5610,BTO:0000944,GO:0005737,-0.206258241494
6642,BTO:0000567,GO:0005794,-0.206354733434
51699,BTO:0000007,GO:0031982,-0.206378470382
9404,BTO:0000944,GO:0005925,-0.206379272693
55704,BTO:0000944,GO:0005925,-0.206379272693
5868,BTO:0000793,GO:0031982,-0.206406373553
4318,BTO:0001061,GO:0005886,-0.206440646525
208,BTO:0001061,GO:0005737,-0.206444544128
54045,BTO:0000567,GO:0005739,-0.20649301464
11196,BTO:0000552,GO:0005925,-0.206693468071
8260,BTO:0000552,GO:0005925,-0.206693468071
2923,BTO:0000599,GO:0005829,-0.206757512528
2194,BTO:0000093,GO:0031982,-0.206810364263
3479,BTO:0000793,GO:0005856,-0.207018102654
7097,BTO:0000007,GO:0005886,-0.207048701102
4609,BTO:0000017,GO:0005737,-0.20705351173
2358,BTO:0000007,GO:0005886,-0.207079397149
4851,BTO:0000599,GO:0005634,-0.207109316481
2822,BTO:0000567,GO:0005783,-0.207128280536
10181,BTO:0000018,GO:0005829,-0.207133741073
4586,BTO:0000018,GO:0005829,-0.207133741073
8648,BTO:0000093,GO:0005634,-0.207203902631
10044,BTO:0000093,GO:0005925,-0.207283441444
80853,BTO:0000093,GO:0005925,-0.207283441444
4147,BTO:0000093,GO:0005925,-0.207283441444
58538,BTO:0000093,GO:0005925,-0.207283441444
29904,BTO:0000093,GO:0005925,-0.207283441444
11101,BTO:0000093,GO:0005925,-0.207283441444
9812,BTO:0000093,GO:0005925,-0.207283441444
8600,BTO:0000007,GO:0005634,-0.207308477689
26013,BTO:0002035,GO:0005634,-0.207455890753
64101,BTO:0002035,GO:0005634,-0.207455890753
3451,BTO:0002035,GO:0005634,-0.207455890753
54567,BTO:0002035,GO:0005634,-0.207455890753
8249,BTO:0002035,GO:0005634,-0.207455890753
192115,BTO:0002035,GO:0005634,-0.207455890753
23135,BTO:0002035,GO:0005634,-0.207455890753
574492,BTO:0002035,GO:0005634,-0.207455890753
693207,BTO:0002035,GO:0005634,-0.207455890753
2635,BTO:0002035,GO:0005634,-0.207455890753
4714,BTO:0002035,GO:0005634,-0.207455890753
4704,BTO:0002035,GO:0005634,-0.207455890753
7376,BTO:0000552,GO:0005634,-0.207503358008
207,BTO:0000093,GO:0005856,-0.207515882424
6198,BTO:0005379,GO:0005737,-0.207549147571
2099,BTO:0000093,GO:0005783,-0.207610670539
6575,BTO:0000944,GO:0005783,-0.207831916419
79017,BTO:0000944,GO:0005783,-0.207831916419
8804,BTO:0000944,GO:0005783,-0.207831916419
3827,BTO:0000017,GO:0005829,-0.207910837308
9611,BTO:0000007,GO:0005634,-0.207946035683
925,BTO:0000567,GO:0031982,-0.207955950844
2796,BTO:0001061,GO:0005737,-0.207971653955
163,BTO:0000007,GO:0005886,-0.208235993252
4923,BTO:0000007,GO:0005886,-0.208235993252
4594,BTO:0000007,GO:0005886,-0.208235993252
1182,BTO:0000007,GO:0005886,-0.208235993252
3973,BTO:0000007,GO:0005783,-0.208269137711
3727,BTO:0000018,GO:0005634,-0.208312518265
114882,BTO:0000599,GO:0005856,-0.208396174055
5594,BTO:0000018,GO:0031982,-0.208404692807
801,BTO:0000007,GO:0005886,-0.208469636405
5901,BTO:0000944,GO:0005856,-0.208549345836
5605,BTO:0000007,GO:0005634,-0.208574441932
9474,BTO:0000793,GO:0005783,-0.208661183676
9261,BTO:0000567,GO:0005634,-0.208697629071
538,BTO:0000567,GO:0005634,-0.208697629071
6446,BTO:0000007,GO:0005634,-0.208748686033
10938,BTO:0000567,GO:0005925,-0.208776716846
7157,BTO:0000007,GO:0005739,-0.208779582568
5578,BTO:0000793,GO:0005856,-0.208877891512
3055,BTO:0002136,GO:0005829,-0.208934673096
1869,BTO:0000567,GO:0005737,-0.208949804699
28234,BTO:0000195,GO:0005886,-0.208992009228
10211,BTO:0000007,GO:0005886,-0.209061106592
112398,BTO:0001938,GO:0005737,-0.209111620514
9500,BTO:0001938,GO:0005737,-0.209111620514
6480,BTO:0000793,GO:0005794,-0.209117068339
947,BTO:0000599,GO:0005737,-0.209118203327
5795,BTO:0000017,GO:0030054,-0.209153763594
1824,BTO:0000017,GO:0030054,-0.209153763594
4493,BTO:0001061,GO:0005634,-0.209195585914
10894,BTO:0001061,GO:0005634,-0.209195585914
5467,BTO:0000018,GO:0031982,-0.209275776036
2990,BTO:0000195,GO:0005886,-0.209325640355
3702,BTO:0000195,GO:0005886,-0.209325640355
538,BTO:0000195,GO:0005886,-0.209325640355
3177,BTO:0000195,GO:0005886,-0.209325640355
2697,BTO:0000567,GO:0005794,-0.209361981144
100862696,BTO:0000017,GO:0005886,-0.209398155872
100128998,BTO:0000017,GO:0005886,-0.209398155872
2900,BTO:0000017,GO:0005886,-0.209398155872
84247,BTO:0000017,GO:0005886,-0.209398155872
23383,BTO:0000017,GO:0005886,-0.209398155872
51661,BTO:0000017,GO:0005886,-0.209398155872
408,BTO:0000007,GO:0005829,-0.209478192858
3065,BTO:0000093,GO:0005737,-0.209597307153
5605,BTO:0000195,GO:0005886,-0.20961791312
3303,BTO:0000017,GO:0005634,-0.209663474004
2185,BTO:0000567,GO:0005925,-0.209687925515
1057,BTO:0002210,GO:0005886,-0.20975775403
7448,BTO:0001061,GO:0005925,-0.209773543938
4318,BTO:0000093,GO:0005829,-0.209793691105
23413,BTO:0000567,GO:0005886,-0.210183282171
5662,BTO:0000567,GO:0005886,-0.210183282171
492,BTO:0000567,GO:0005886,-0.210183282171
4359,BTO:0000567,GO:0005886,-0.210183282171
6721,BTO:0000599,GO:0005783,-0.210210708819
8678,BTO:0000599,GO:0005783,-0.210210708819
1351,BTO:0000567,GO:0005794,-0.210242635538
57126,BTO:0000007,GO:0031982,-0.210266023262
7187,BTO:0000007,GO:0031982,-0.210266023262
381,BTO:0000567,GO:0005856,-0.210327029219
835,BTO:0000567,GO:0005856,-0.210369854132
581,BTO:0000007,GO:0005783,-0.210380098169
7295,BTO:0000793,GO:0005739,-0.210447392028
6416,BTO:0000793,GO:0005634,-0.210469871556
51176,BTO:0000944,GO:0005634,-0.210568510365
3753,BTO:0000007,GO:0005783,-0.210591164134
6581,BTO:0000018,GO:0005886,-0.210755753198
4563,BTO:0000567,GO:0005737,-0.210769640819
79643,BTO:0000567,GO:0005737,-0.210769640819
4193,BTO:0001938,GO:0005829,-0.210784116443
64083,BTO:0002035,GO:0005794,-0.210786192376
6305,BTO:0000944,GO:0005737,-0.210818884709
4534,BTO:0000944,GO:0005737,-0.210818884709
2958,BTO:0000944,GO:0005737,-0.210818884709
93649,BTO:0000944,GO:0005737,-0.210818884709
391,BTO:0000944,GO:0005737,-0.210818884709
26272,BTO:0000944,GO:0005737,-0.210818884709
348,BTO:0000195,GO:0005886,-0.210843314332
5651,BTO:0001061,GO:0031982,-0.210883157527
427,BTO:0001061,GO:0031982,-0.210883157527
7490,BTO:0001938,GO:0005829,-0.211055341169
644914,BTO:0000017,GO:0005739,-0.211124601217
4314,BTO:0000552,GO:0005737,-0.211127801104
10626,BTO:0000552,GO:0005737,-0.211127801104
23581,BTO:0000552,GO:0005737,-0.211127801104
3249,BTO:0000552,GO:0005737,-0.211127801104
5728,BTO:0000093,GO:0031982,-0.211229132836
6844,BTO:0000195,GO:0031982,-0.211347239809
10062,BTO:0000195,GO:0031982,-0.211347239809
23224,BTO:0001938,GO:0005634,-0.211401414823
3493,BTO:0000017,GO:0031982,-0.211419194276
4780,BTO:0000793,GO:0005737,-0.211638726026
5970,BTO:0000944,GO:0005634,-0.211669474844
5595,BTO:0000017,GO:0005886,-0.211683798193
22926,BTO:0000552,GO:0005783,-0.211687291082
730249,BTO:0000018,GO:0005783,-0.211723237609
1984,BTO:0000018,GO:0005783,-0.211723237609
306,BTO:0000018,GO:0005783,-0.211723237609
2147,BTO:0000018,GO:0005783,-0.211723237609
27230,BTO:0000018,GO:0005783,-0.211723237609
23564,BTO:0000018,GO:0005783,-0.211723237609
55733,BTO:0000018,GO:0005783,-0.211723237609
840,BTO:0002136,GO:0005739,-0.211724080008
891,BTO:0000018,GO:0005856,-0.211754261282
2033,BTO:0000552,GO:0005634,-0.211933609492
4087,BTO:0000018,GO:0005634,-0.211947491371
27032,BTO:0000567,GO:0005783,-0.211956207295
488,BTO:0000567,GO:0005783,-0.211956207295
5829,BTO:0001061,GO:0005925,-0.211984399275
4922,BTO:0001061,GO:0005925,-0.211984399275
911,BTO:0001061,GO:0005925,-0.211984399275
643,BTO:0001061,GO:0005925,-0.211984399275
171024,BTO:0001061,GO:0005925,-0.211984399275
3916,BTO:0000018,GO:0005737,-0.211985655641
7299,BTO:0000567,GO:0031982,-0.212198246085
220972,BTO:0000567,GO:0031982,-0.212198246085
5730,BTO:0000567,GO:0031982,-0.212198246085
207,BTO:0000793,GO:0005737,-0.212277629168
142,BTO:0000793,GO:0005829,-0.212369669756
1019,BTO:0000093,GO:0005737,-0.212621515802
64423,BTO:0001938,GO:0005856,-0.212667311631
6135,BTO:0001938,GO:0005856,-0.212667311631
11329,BTO:0001938,GO:0005856,-0.212667311631
1537,BTO:0000944,GO:0005739,-0.212691053891
2528,BTO:0000599,GO:0005794,-0.212719314691
51279,BTO:0000599,GO:0005794,-0.212719314691
5360,BTO:0000599,GO:0005794,-0.212719314691
5345,BTO:0000599,GO:0005794,-0.212719314691
8729,BTO:0000599,GO:0005794,-0.212719314691
7277,BTO:0000599,GO:0005794,-0.212719314691
152559,BTO:0000599,GO:0005794,-0.212719314691
90411,BTO:0000599,GO:0005794,-0.212719314691
2243,BTO:0000599,GO:0005794,-0.212719314691
10559,BTO:0000599,GO:0005794,-0.212719314691
6531,BTO:0000793,GO:0005886,-0.212719600659
3565,BTO:0000552,GO:0005634,-0.21276009038
843,BTO:0000093,GO:0005737,-0.212773367185
1607,BTO:0000007,GO:0005737,-0.212795089487
7082,BTO:0000018,GO:0030054,-0.212821811127
6786,BTO:0000007,GO:0005856,-0.212914939484
841,BTO:0000018,GO:0005783,-0.212969174189
3916,BTO:0000195,GO:0031982,-0.213151855681
19,BTO:0000599,GO:0031982,-0.213210126804
51547,BTO:0000567,GO:0005634,-0.21321618863
538,BTO:0002210,GO:0005829,-0.21322593899
1026,BTO:0002136,GO:0005634,-0.213245002566
100049579,BTO:0002035,GO:0005886,-0.213250643741
885,BTO:0000944,GO:0005925,-0.213342677518
3920,BTO:0000093,GO:0031982,-0.213369061546
1030,BTO:0000093,GO:0005783,-0.213382933039
2147,BTO:0000093,GO:0030054,-0.213403029089
7010,BTO:0000093,GO:0030054,-0.213403029089
285,BTO:0000093,GO:0030054,-0.213403029089
58494,BTO:0000093,GO:0030054,-0.213403029089
11122,BTO:0000093,GO:0030054,-0.213403029089
100126306,BTO:0000093,GO:0030054,-0.213403029089
145858,BTO:0000093,GO:0030054,-0.213403029089
9318,BTO:0000093,GO:0030054,-0.213403029089
154743,BTO:0000093,GO:0030054,-0.213403029089
9528,BTO:0000093,GO:0030054,-0.213403029089
154091,BTO:0000093,GO:0030054,-0.213403029089
94161,BTO:0000093,GO:0030054,-0.213403029089
81688,BTO:0000093,GO:0030054,-0.213403029089
22920,BTO:0000093,GO:0030054,-0.213403029089
57591,BTO:0000093,GO:0005925,-0.213414189492
5879,BTO:0000567,GO:0005634,-0.213616502619
6781,BTO:0000552,GO:0005925,-0.213648592962
373156,BTO:0000567,GO:0005856,-0.213665182784
1591,BTO:0000195,GO:0005886,-0.213833365633
1000,BTO:0000018,GO:0005856,-0.213848470363
6785,BTO:0000944,GO:0005794,-0.213859421789
3297,BTO:0001061,GO:0005856,-0.213942091848
4843,BTO:0000552,GO:0005634,-0.213970738934
2064,BTO:0000017,GO:0005634,-0.214001444981
841,BTO:0000567,GO:0005856,-0.214025450367
5265,BTO:0000599,GO:0005634,-0.214053482594
1649,BTO:0000599,GO:0031982,-0.214115494998
81,BTO:0000007,GO:0005856,-0.214313675567
7874,BTO:0000018,GO:0005634,-0.21441930805
23636,BTO:0000599,GO:0005737,-0.214470938189
1019,BTO:0000093,GO:0005739,-0.214480694772
3303,BTO:0000017,GO:0005829,-0.214593407811
7504,BTO:0000567,GO:0005739,-0.214601985048
6786,BTO:0000552,GO:0005783,-0.214609670594
596,BTO:0000018,GO:0005886,-0.214658608377
135138,BTO:0000793,GO:0005783,-0.214659989928
9948,BTO:0000793,GO:0005783,-0.214659989928
9627,BTO:0000793,GO:0005783,-0.214659989928
23400,BTO:0000793,GO:0005783,-0.214659989928
6620,BTO:0000793,GO:0005783,-0.214659989928
407021,BTO:0000793,GO:0005783,-0.214659989928
1017,BTO:0000018,GO:0005829,-0.21474070673
5879,BTO:0000793,GO:0005856,-0.21482306019
3727,BTO:0000599,GO:0005634,-0.21486030158
1994,BTO:0001061,GO:0005737,-0.214893095045
7329,BTO:0001938,GO:0005634,-0.214953653815
356,BTO:0001061,GO:0005634,-0.215044736442
6084,BTO:0000007,GO:0005886,-0.215150468256
28816,BTO:0000007,GO:0005886,-0.215150468256
9290,BTO:0000007,GO:0005886,-0.215150468256
10825,BTO:0000007,GO:0005886,-0.215150468256
146,BTO:0000007,GO:0005794,-0.215208689591
22882,BTO:0000944,GO:0005886,-0.215221596855
9744,BTO:0000567,GO:0005856,-0.21524169235
220134,BTO:0000567,GO:0005856,-0.21524169235
6093,BTO:0000007,GO:0005856,-0.215291473651
1020,BTO:0000007,GO:0005856,-0.215291473651
1981,BTO:0000007,GO:0005856,-0.215291473651
835,BTO:0002870,GO:0005739,-0.215294244679
23209,BTO:0000195,GO:0005634,-0.215389814202
1950,BTO:0000567,GO:0005634,-0.215394258147
3726,BTO:0000567,GO:0005794,-0.21540122122
627,BTO:0000793,GO:0005783,-0.215452441204
965,BTO:0000007,GO:0005634,-0.215479997859
79577,BTO:0000007,GO:0005634,-0.215479997859
51666,BTO:0000007,GO:0005634,-0.215479997859
6601,BTO:0000007,GO:0005634,-0.215479997859
3000,BTO:0000007,GO:0005634,-0.215479997859
953,BTO:0000007,GO:0005634,-0.215479997859
1788,BTO:0000007,GO:0005634,-0.215479997859
2146,BTO:0000007,GO:0005634,-0.215479997859
124790,BTO:0000007,GO:0005634,-0.215479997859
3162,BTO:0000793,GO:0005783,-0.215494422844
5339,BTO:0000552,GO:0005886,-0.215525278143
998,BTO:0001938,GO:0005856,-0.215525464057
836,BTO:0000567,GO:0031982,-0.215593529071
3177,BTO:0000018,GO:0005886,-0.215662321375
54577,BTO:0000195,GO:0005829,-0.215683236412
115584,BTO:0000195,GO:0005829,-0.215683236412
843,BTO:0000567,GO:0005783,-0.215761698862
90550,BTO:0000567,GO:0005783,-0.215761698862
4118,BTO:0001061,GO:0005794,-0.215814107785
5319,BTO:0000195,GO:0005886,-0.215963217812
890,BTO:0000944,GO:0005634,-0.215990943855
27342,BTO:0002136,GO:0005634,-0.216170442529
6595,BTO:0002136,GO:0005634,-0.216170442529
83442,BTO:0002136,GO:0005634,-0.216170442529
65268,BTO:0002136,GO:0005634,-0.216170442529
145270,BTO:0002136,GO:0005634,-0.216170442529
50484,BTO:0000567,GO:0005737,-0.21618788041
8295,BTO:0000567,GO:0005737,-0.21618788041
3553,BTO:0000567,GO:0005634,-0.216318307548
572,BTO:0000567,GO:0005634,-0.216328837191
7414,BTO:0000007,GO:0005856,-0.216329416009
55361,BTO:0000017,GO:0005794,-0.216339968069
7841,BTO:0000017,GO:0005794,-0.216339968069
1508,BTO:0000093,GO:0005634,-0.216447696098
1302,BTO:0000567,GO:0005829,-0.216470353164
4513,BTO:0001061,GO:0005634,-0.216677173625
4888,BTO:0000093,GO:0005634,-0.216693377921
7345,BTO:0000018,GO:0005737,-0.216747152451
928,BTO:0000017,GO:0005886,-0.216873946255
993,BTO:0002136,GO:0005829,-0.21687927398
106478911,BTO:0000093,GO:0005856,-0.216880547043
1044,BTO:0000195,GO:0030054,-0.216889389578
9340,BTO:0000195,GO:0030054,-0.216889389578
358,BTO:0000007,GO:0005783,-0.216889578809
79054,BTO:0000007,GO:0005783,-0.216889578809
5594,BTO:0000599,GO:0005925,-0.216903636273
6531,BTO:0000793,GO:0005794,-0.216942783158
847,BTO:0000599,GO:0005739,-0.216947815026
983,BTO:0001938,GO:0005856,-0.217007218003
9451,BTO:0002035,GO:0005737,-0.217035213509
126792,BTO:0000567,GO:0005794,-0.21710422986
91949,BTO:0000567,GO:0005794,-0.21710422986
10466,BTO:0000567,GO:0005794,-0.21710422986
8460,BTO:0000567,GO:0005794,-0.21710422986
84364,BTO:0000567,GO:0005794,-0.21710422986
26286,BTO:0000567,GO:0005794,-0.21710422986
10690,BTO:0000567,GO:0005794,-0.21710422986
22917,BTO:0000567,GO:0005794,-0.21710422986
10067,BTO:0000567,GO:0005794,-0.21710422986
9917,BTO:0000567,GO:0005794,-0.21710422986
10497,BTO:0000567,GO:0005794,-0.21710422986
23443,BTO:0000567,GO:0005794,-0.21710422986
84932,BTO:0000567,GO:0005794,-0.21710422986
149647,BTO:0000567,GO:0005794,-0.21710422986
51762,BTO:0000567,GO:0005794,-0.21710422986
9639,BTO:0000567,GO:0005794,-0.21710422986
2525,BTO:0000567,GO:0005794,-0.21710422986
100616101,BTO:0000567,GO:0005794,-0.21710422986
2583,BTO:0000567,GO:0005794,-0.21710422986
317,BTO:0000793,GO:0005829,-0.21711920572
7184,BTO:0001061,GO:0005783,-0.217124339208
6582,BTO:0000007,GO:0031982,-0.217127001251
5607,BTO:0001061,GO:0005634,-0.217132265555
8792,BTO:0001061,GO:0005634,-0.217132265555
890,BTO:0000018,GO:0005634,-0.217133055805
23210,BTO:0000018,GO:0005925,-0.217152395315
286133,BTO:0000018,GO:0005925,-0.217152395315
7410,BTO:0000018,GO:0005925,-0.217152395315
5093,BTO:0000018,GO:0005925,-0.217152395315
1601,BTO:0000018,GO:0005925,-0.217152395315
23043,BTO:0000018,GO:0005925,-0.217152395315
84951,BTO:0000018,GO:0005925,-0.217152395315
6714,BTO:0000017,GO:0005737,-0.217189793144
567,BTO:0000599,GO:0005886,-0.217242547151
23516,BTO:0000599,GO:0005886,-0.217242547151
4953,BTO:0000195,GO:0005856,-0.217266465976
102725541,BTO:0000195,GO:0005856,-0.217266465976
79770,BTO:0000195,GO:0005856,-0.217266465976
84612,BTO:0000195,GO:0005856,-0.217266465976
23637,BTO:0000195,GO:0005856,-0.217266465976
23268,BTO:0000195,GO:0005856,-0.217266465976
1541,BTO:0000195,GO:0005856,-0.217266465976
1432,BTO:0000599,GO:0005739,-0.217268634936
2934,BTO:0000944,GO:0005856,-0.217273999828
10524,BTO:0000567,GO:0005634,-0.21730399044
3084,BTO:0000567,GO:0005634,-0.21730399044
5828,BTO:0000017,GO:0005829,-0.217317681365
10923,BTO:0000017,GO:0005829,-0.217317681365
51655,BTO:0000017,GO:0005829,-0.217317681365
4713,BTO:0000017,GO:0005829,-0.217317681365
1432,BTO:0000793,GO:0005886,-0.217319087571
30818,BTO:0000793,GO:0005634,-0.217325477569
5599,BTO:0000599,GO:0005737,-0.217460425166
317,BTO:0000567,GO:0005634,-0.217505216445
84061,BTO:0002035,GO:0005739,-0.217528124989
5987,BTO:0000567,GO:0005737,-0.217547879869
3009,BTO:0002210,GO:0005739,-0.217608637928
941,BTO:0000018,GO:0031982,-0.217634894183
3791,BTO:0000007,GO:0005886,-0.217799416137
4864,BTO:0002210,GO:0031982,-0.217802165371
4313,BTO:0002210,GO:0005634,-0.21785486539
3875,BTO:0000018,GO:0005634,-0.217877514428
6616,BTO:0000195,GO:0031982,-0.217891882312
9074,BTO:0000093,GO:0030054,-0.217971861426
3688,BTO:0000793,GO:0005925,-0.218022592289
835,BTO:0000567,GO:0005739,-0.218062918244
10014,BTO:0000007,GO:0005634,-0.218125528825
2158,BTO:0000944,GO:0005829,-0.2181268632
8535,BTO:0000944,GO:0005829,-0.2181268632
80150,BTO:0000599,GO:0005783,-0.21818588069
29841,BTO:0000599,GO:0005783,-0.21818588069
1388,BTO:0000599,GO:0005783,-0.21818588069
80267,BTO:0000599,GO:0005783,-0.21818588069
2181,BTO:0000599,GO:0005783,-0.21818588069
285440,BTO:0000599,GO:0005783,-0.21818588069
51422,BTO:0000599,GO:0005783,-0.21818588069
2131,BTO:0000599,GO:0005783,-0.21818588069
435,BTO:0000599,GO:0005783,-0.21818588069
693166,BTO:0000599,GO:0005783,-0.21818588069
338872,BTO:0000599,GO:0005783,-0.21818588069
10246,BTO:0000599,GO:0005783,-0.21818588069
84699,BTO:0000599,GO:0005783,-0.21818588069
55908,BTO:0000599,GO:0005783,-0.21818588069
4544,BTO:0000599,GO:0005783,-0.21818588069
4783,BTO:0000599,GO:0005783,-0.21818588069
3308,BTO:0000567,GO:0005783,-0.218193545753
3037,BTO:0000093,GO:0005886,-0.218208011336
23062,BTO:0000567,GO:0031982,-0.218214571012
79643,BTO:0000567,GO:0031982,-0.218214571012
4864,BTO:0000567,GO:0031982,-0.218214571012
51667,BTO:0001938,GO:0005634,-0.218232472043
1731,BTO:0001938,GO:0005634,-0.218232472043
8099,BTO:0001938,GO:0005634,-0.218232472043
28891,BTO:0001938,GO:0005634,-0.218232472043
9858,BTO:0001938,GO:0005634,-0.218232472043
8467,BTO:0001938,GO:0005634,-0.218232472043
11177,BTO:0001938,GO:0005634,-0.218232472043
23082,BTO:0001938,GO:0005634,-0.218232472043
57727,BTO:0001938,GO:0005634,-0.218232472043
29948,BTO:0001938,GO:0005634,-0.218232472043
64421,BTO:0001938,GO:0005634,-0.218232472043
55771,BTO:0001938,GO:0005634,-0.218232472043
51132,BTO:0001938,GO:0005634,-0.218232472043
6015,BTO:0001938,GO:0005634,-0.218232472043
219541,BTO:0001938,GO:0005634,-0.218232472043
79366,BTO:0001938,GO:0005634,-0.218232472043
28987,BTO:0001938,GO:0005634,-0.218232472043
54739,BTO:0001938,GO:0005634,-0.218232472043
6247,BTO:0001938,GO:0005634,-0.218232472043
23223,BTO:0001938,GO:0005634,-0.218232472043
1031,BTO:0001938,GO:0005634,-0.218232472043
9101,BTO:0000944,GO:0031982,-0.218262404007
23090,BTO:0000944,GO:0031982,-0.218262404007
207,BTO:0000017,GO:0005634,-0.218309446741
10059,BTO:0000793,GO:0005739,-0.218332815565
4087,BTO:0000599,GO:0005634,-0.218404536507
8878,BTO:0000007,GO:0005737,-0.21846704643
9978,BTO:0001938,GO:0005737,-0.218475467531
3481,BTO:0000599,GO:0005739,-0.218504184224
162514,BTO:0000552,GO:0031982,-0.218562469581
8349,BTO:0000944,GO:0005794,-0.218707388035
2475,BTO:0005379,GO:0005737,-0.21878522445
5563,BTO:0000599,GO:0005739,-0.218786190135
7422,BTO:0001061,GO:0005737,-0.218791433024
51305,BTO:0000007,GO:0005783,-0.218797519115
79109,BTO:0000195,GO:0005856,-0.218820880112
10657,BTO:0001061,GO:0005634,-0.218855022527
391,BTO:0000017,GO:0005856,-0.218890760437
55200,BTO:0000017,GO:0005856,-0.218890760437
694,BTO:0000017,GO:0005856,-0.218890760437
7226,BTO:0000007,GO:0031982,-0.218964077772
10945,BTO:0000552,GO:0005794,-0.219006924494
947,BTO:0002035,GO:0005925,-0.219059597588
57379,BTO:0002035,GO:0005925,-0.219059597588
1027,BTO:0000018,GO:0005739,-0.219145267375
4018,BTO:0000599,GO:0031982,-0.219202893817
4609,BTO:0002136,GO:0005634,-0.219297765538
440275,BTO:0000944,GO:0005783,-0.219301821326
8839,BTO:0000944,GO:0005783,-0.219301821326
5879,BTO:0000944,GO:0005886,-0.219323232048
79447,BTO:0000944,GO:0005925,-0.219332358576
10479,BTO:0000793,GO:0031982,-0.219351947932
2990,BTO:0002136,GO:0031982,-0.219364049826
