PMID,ENTREZ,GO,BTO,score
10514485,26502,GO:0005634,BTO:0000567
10521409,7124,GO:0005737,BTO:0000567
10521409,5970,GO:0005737,BTO:0000567
10524204,11328,GO:0005783,BTO:0000944
10529385,25792,GO:0005634,BTO:0001938
10529385,1026,GO:0005634,BTO:0001938
10531011,2735,GO:0005634,BTO:0000567
10534768,24150,GO:0005737,BTO:0000567
10536043,2529,GO:0005794,BTO:0000599
10540231,976,GO:0005886,BTO:0000007
10545525,26056,GO:0005737,BTO:0000567
10546899,23636,GO:0005634,BTO:0000567
10547584,4790,GO:0005634,BTO:0000018
10551826,7157,GO:0005634,BTO:0000093
10552015,3758,GO:0005886,BTO:0000007
10552015,6550,GO:0005886,BTO:0000007
10558878,58511,GO:0005737,BTO:0000567
10562276,9839,GO:0005634,BTO:0000567
10562276,6606,GO:0005634,BTO:0000567
10573108,596,GO:0005737,BTO:0000093
10573108,2247,GO:0005737,BTO:0000093
10585395,8451,GO:0005634,BTO:0000567
10593895,11261,GO:0005634,BTO:0000567
10593907,7124,GO:0005634,BTO:0000018
10593907,4790,GO:0005634,BTO:0000018
10593949,51729,GO:0005634,BTO:0000567
10597311,6477,GO:0005634,BTO:0000093
10601332,10270,GO:0005634,BTO:0000567
10601847,84812,GO:0005634,BTO:0000567
10604653,1627,GO:0005925,BTO:0000093
10604957,4363,GO:0031982,BTO:0000195
10604957,1244,GO:0031982,BTO:0000195
10608857,6606,GO:0005634,BTO:0000567
10613906,9465,GO:0005886,BTO:0000007
10617147,4988,GO:0005634,BTO:0000007
10623634,5885,GO:0005634,BTO:0000567
10637481,3516,GO:0005634,BTO:0000007
10644518,5934,GO:0005634,BTO:0000195
10644518,5933,GO:0005634,BTO:0000195
10651248,4926,GO:0005634,BTO:0000567
10652628,1956,GO:0005886,BTO:0000195
10655559,5243,GO:0005634,BTO:0000093
10655559,84798,GO:0005634,BTO:0000093
10655559,5243,GO:0005794,BTO:0000093
10655559,84798,GO:0005794,BTO:0000093
10662504,9456,GO:0005886,BTO:0000007
10662792,6503,GO:0031982,BTO:0000567
10664539,5243,GO:0005886,BTO:0000195
10671774,53369,GO:0031982,BTO:0000195
10679755,54205,GO:0005829,BTO:0001061
10679755,598,GO:0005829,BTO:0001061
10679755,581,GO:0005829,BTO:0001061
10681530,8842,GO:0005886,BTO:0000195
10687862,6927,GO:0005634,BTO:0000599
10692448,51673,GO:0005634,BTO:0000567
10711363,5243,GO:0005886,BTO:0000195
10715540,5468,GO:0031982,BTO:0000093
10716990,10565,GO:0005829,BTO:0000599
10716990,164,GO:0005829,BTO:0000567
10716990,10564,GO:0005829,BTO:0000599
10716990,10565,GO:0005829,BTO:0000567
10716990,10564,GO:0005829,BTO:0000567
10716990,164,GO:0005829,BTO:0000599
10716990,10565,GO:0005829,BTO:0000567
10716990,10564,GO:0005829,BTO:0000567
10725337,841,GO:0005737,BTO:0000093
10725337,840,GO:0005737,BTO:0000093
10725337,836,GO:0005737,BTO:0000093
10729162,2670,GO:0005856,BTO:0002035
10733933,6928,GO:0005634,BTO:0000195
10733933,6927,GO:0005634,BTO:0000195
10733933,1803,GO:0005634,BTO:0000195
10733933,6927,GO:0005634,BTO:0000195
10733933,1803,GO:0005634,BTO:0000195
10737593,4790,GO:0005634,BTO:0000793
10737593,5599,GO:0005634,BTO:0000793
10744043,4790,GO:0005634,BTO:0002035
10744043,7124,GO:0005634,BTO:0002035
10747894,1735,GO:0005634,BTO:0000567
10747894,25802,GO:0005634,BTO:0000567
10747894,4155,GO:0005634,BTO:0000567
10748214,409,GO:0005737,BTO:0000007
10748214,408,GO:0005634,BTO:0000007
10748214,409,GO:0005634,BTO:0000007
10748214,408,GO:0005737,BTO:0000007
10749975,6434,GO:0005634,BTO:0000567
10749975,27316,GO:0005634,BTO:0000567
10751385,4842,GO:0005829,BTO:0000007
10760958,4691,GO:0005829,BTO:0000567
10760958,4904,GO:0005829,BTO:0000567
10764593,4673,GO:0005634,BTO:0000567
10764593,1457,GO:0005634,BTO:0000567
10764593,4676,GO:0005634,BTO:0000567
10767597,213,GO:0005886,BTO:0000195
10772776,3315,GO:0031982,BTO:0000093
10772818,5594,GO:0005634,BTO:0000793
10772818,5594,GO:0005634,BTO:0000793
10773442,125050,GO:0005634,BTO:0000567
10775421,4790,GO:0005634,BTO:0000017
10775421,4790,GO:0005737,BTO:0000017
10777511,5594,GO:0005925,BTO:0000093
10777511,5328,GO:0005925,BTO:0000093
10777511,6714,GO:0005925,BTO:0000093
10777511,5747,GO:0005925,BTO:0000093
10777511,6464,GO:0005925,BTO:0000093
10777511,6464,GO:0005925,BTO:0000093
10777511,5747,GO:0005925,BTO:0000093
10777511,6714,GO:0005925,BTO:0000093
10788511,4772,GO:0005634,BTO:0000567
10788511,5608,GO:0005634,BTO:0000567
10788511,1432,GO:0005634,BTO:0000567
10788511,4773,GO:0005634,BTO:0000567
10791967,10270,GO:0005634,BTO:0000567
10798222,308,GO:0005886,BTO:0000093
10798222,308,GO:0005634,BTO:0000093
10799485,26054,GO:0005737,BTO:0000944
10799485,26054,GO:0005737,BTO:0000567
10807012,3569,GO:0005886,BTO:0000195
